year,month,day,open,high,low,close,vol
2013,01,10,742.89,744.94,733.5,740.84,1628451
2013,01,11,741.93,742.43,736.3,739.55,1122028
2013,01,14,737.08,742.19,722.36,722.82,2476223
2013,01,15,719.155,735,712.1,724.72,3661506
2013,01,16,722.42,724.34,713.73,714.74,1841584
2013,01,17,717.72,719.63,711.04,711.97,2038604
2013,01,18,710.1,712.77,701.33,704.18,2753933
2013,01,22,704.66,705.27,695.52,701.76,2721172
2013,01,23,736,749,735.81,741.96,5421769
2013,01,24,741.14,756.83,740.63,754.19,3177767
2013,01,25,750.61,758.45,750.25,753.24,1999131
2013,01,28,751.76,755.6,747.89,751.7,1453608
2013,01,29,746.75,756.95,746.54,754.81,1556742
2013,01,30,754.04,760.95,752.91,753.4,1597354
2013,01,31,750.51,757.62,750.25,756.73,1351448
2013,02,01,758.2,775.87,758.1,775.84,3499665
2013,02,04,767.84,770.474,758.27,759.73,2767786
2013,02,05,761.13,771.11,759.465,765.51,1738315
2013,02,06,759.08,772.96,758.5,769.63,1880984
2013,02,07,769.6,778.81,765.5,773.75,2744815
2013,02,08,780.13,786.67,779.56,785.29,2817515
2013,02,11,778.4,783,773.75,782.43,2086817
2013,02,12,781.75,787.9,779.37,780.545,1723642
2013,02,13,780,785.35,779.97,782.88,1143785
2013,02,14,779.12,788.74,777.77,787.2,1411046
2013,02,15,787.4,792.65,787.07,792.31,2564950
2013,02,19,795.93,806.97,795.34,806.65,2811793
2013,02,20,805.46,808.93,791.8,794.17,2543889
2013,02,21,798.08,805.42,791.25,795.46,3192305
2013,02,22,799.43,801.25,793.8,799.55,1816086
2013,02,25,802.76,808.41,790.49,791.94,2111524
2013,02,26,795,795.95,784.4,790.64,2082661
2013,02,27,794.96,804.75,791.11,800.66,1873761
2013,02,28,801.27,806.99,801.03,802.2,1801012
2013,03,01,797.8,807.14,796.15,805.482,2007947
2013,03,04,805.2,822.84,805.06,821.33,2510267
2013,03,05,829.12,840.14,828.95,837.82,3615422
2013,03,06,841.5,843.99,828.81,830.94,2618146
2013,03,07,834.02,836.62,829.58,833.32,1866180
2013,03,08,834.47,834.82,825.05,831.64,2426246
2013,03,11,831.72,839.68,831.5,834.26,1414657
2013,03,12,831.13,831.86,823.68,827.12,1862424
2013,03,13,827.83,830.69,822.32,825.66,1498178
2013,03,14,826.99,826.99,817.39,821.64,1482539
2013,03,15,818.45,820.3,813.34,814.02,2251863
2013,03,18,805,812.76,801.5,808.01,1505601
2013,03,19,811.24,819.22,806.45,811.6,1926043
2013,03,20,817.05,817.46,811.44,814.43,1303823
2013,03,21,811.25,816.86,809.85,811.41,1298366
2013,03,22,815.12,815.29,809.64,810.1,1286444
2013,03,25,812.45,819.23,806.82,810.28,1566989
2013,03,26,813.06,814,807.79,811.36,1084601
2013,03,27,806.64,807,801.34,802.53,1902232
2013,03,28,803.96,805.37,793.35,794.04,1991843
2013,04,01,795.37,802.21,793.26,801.94,1634039
2013,04,02,804.69,814.82,804.01,812.31,1854677
2013,04,03,813.39,814.18,800.67,805.58,1516412
2013,04,04,804.42,805.75,791.3,794.79,2205853
2013,04,05,785.89,786.97,776.4,783.2,2991000
2013,04,08,778.8,779.53,768.4,773.98,2562586
2013,04,09,775.34,783.75,773.12,777.39,2044602
2013,04,10,782.9,792.35,776.01,790.62,1844086
2013,04,11,792.73,793,784.07,789.7,1789322
2013,04,12,791.99,791.99,782.93,790,1435875
2013,04,15,786,796.98,777.02,784.05,2196005
2013,04,16,786.76,796,783.98,793.67,1534262
2013,04,17,786.86,790.76,778.1,784.14,1813298
2013,04,18,785.35,785.8,761.26,767.09,2342231
2013,04,19,769.06,803.4,766.26,800.11,5260813
2013,04,22,800.77,803.93,775,799.79,2702161
2013,04,23,800.94,815.5,800.36,808.28,2134028
2013,04,24,808.44,818,808,813.44,1723480
2013,04,25,816.27,816.47,807.66,809.34,1261198
2013,04,26,807.4,807.63,796.64,801.53,2185545
2013,04,29,803.37,822.7,803.02,819.08,1984326
2013,04,30,818.97,827.64,817.68,823.78,2072378
2013,05,01,823.49,824.72,816.36,819.48,1373259
2013,05,02,820.07,834.51,819.05,829.81,1872549
2013,05,03,836.9,846.8,836,845.73,2269710
2013,05,06,848.46,861.52,848.46,860.45,1970492
2013,05,07,863.01,863.87,850.69,856.31,1819525
2013,05,08,857,873.5,852.98,873.3,2292959
2013,05,09,871.07,879.65,868.24,870.28,2085677
2013,05,10,875.31,880.53,872.17,880.18,1694942
2013,05,13,878.9,882.46,873.4,878.21,1290555
2013,05,14,877.51,888.69,877.14,886.7,1385593
2013,05,15,895.57,915.83,894.02,915.62,3770130
2013,05,16,919.15,919.97,902.05,903.88,2973302
2013,05,17,909.99,913.49,900.52,908.17,2533591
2013,05,20,905.12,920.6,905.05,908.68,1886281
2013,05,21,908,911.66,897.62,906.72,1747947
2013,05,22,902.65,909.23,886.88,889.09,2339703
2013,05,23,877,889.96,874,880.04,2039198
2013,05,24,875.57,878.81,871.02,872.47,2097302
2013,05,28,883.5,892.14,880.4,882.64,2051030
2013,05,29,875.85,877.98,864.32,869.45,1855103
2013,05,30,869.89,878.9,866.41,871.57,1916595
2013,05,31,868.07,877,867.58,871.94,1462155
2013,06,03,873.17,873.97,855.02,866.13,2170540
2013,06,04,867.83,870.58,854.12,860.25,1659532
2013,06,05,862.61,869.45,857.2,858.93,1876135
2013,06,06,864.06,866.33,847.22,863.83,2337327
2013,06,07,870.42,879.73,865.32,879.22,2268269
2013,06,10,882.2,891,880.16,889.89,2015927
2013,06,11,883.97,887,879.52,880.66,1583711
2013,06,12,885.45,885.99,869.66,871.5,2043613
2013,06,13,868.87,879.66,865.5,877.32,1783546
2013,06,14,880.1,884.65,874.16,874.87,1993004
2013,06,17,879.43,889.43,878.28,886.17,1903631
2013,06,18,888.65,900.78,888.35,900.2,2005583
2013,06,19,901.57,910.81,897.5,901.95,2584297
2013,06,20,893.68,901,883.31,885.71,2948479
2013,06,21,889.48,889.82,873.07,880.19,2933565
2013,06,24,871.82,876.32,863.25,870.05,2866652
2013,06,25,877,879.63,864.52,866.68,2092551
2013,06,26,873.4,877.97,870.6,874.65,1680903
2013,06,27,878.35,884.69,876.65,877.74,1824497
2013,06,28,874.87,881.84,874.19,881.2,1612879
2013,07,01,886.31,892.08,885,887.69,1489180
2013,07,02,890.27,891,877.27,883.37,1754326
2013,07,03,879.9,889.15,878.5,886.43,1078054
2013,07,05,890.01,895.41,887.34,892.59,1451221
2013,07,08,898.93,906.27,897.09,904.2,1721240
2013,07,09,911.11,912.95,897.99,905.27,1827176
2013,07,10,903.7,911.14,900.38,905.91,1594750
2013,07,11,913,920.81,908.52,919.65,2357569
2013,07,12,920.28,921.42,915.24,920.94,2081043
2013,07,15,924.16,928,916.36,923.67,1703692
2013,07,16,927.47,927.91,913.9,918.88,1833039
2013,07,17,921.14,926.86,916.3,917.9,1394652
2013,07,18,919.02,920,903.19,910.19,2393740
2013,07,19,886.2,902.95,875.61,896.3,6852095
2013,07,22,901.98,912.65,897.06,909.32,2604547
2013,07,23,910,913,899.57,903.61,1927226
2013,07,24,907.44,910.3,900.7,902.34,1911906
2013,07,25,893.71,896.85,886.08,887.74,2806526
2013,07,26,886.42,889.99,882,885.08,1535386
2013,07,29,884.71,894.76,880.9,881.54,1763784
2013,07,30,885.32,895.61,880.87,891.75,1578488
2013,07,31,892.99,896.51,886.19,888.12,1833599
2013,08,01,895.16,904.12,895.07,903.86,1947321
2013,08,02,903.2,906.76,900.82,905.6,1468575
2013,08,05,905.29,905.48,899.2,904.42,1181508
2013,08,06,904.66,909.71,895.73,896.11,1360920
2013,08,07,895.01,898.43,889.09,890.88,1282446
2013,08,08,895.41,895.84,885.31,893.18,1388607
2013,08,09,890.43,895.52,890.03,890.31,1273697
